spatial_id,Mental Health Score,Mental Health Binary,Unemployment Rate,High Education Rate,Average Income,Median Age,Recent Immigrant Rate,Rented Rate,Visible Minority Rate,Visible Minority Binary,Work Stress Score,Work Stress binary,Rate of Regular alcohol,Active transportation,Rate of Active population,Rate of Daily Smokers,Total Population,Food Insecurity score,Food Insecurity binary,Diabetes Type 2 rate,Diabetes,Overweight,Obese,Residential Instability,Material Deprivation,Ethnic Concentration,Residential Instability quintiles,Material Deprivation quintiles,Ethnic Concentration quintiles
5350299.02,3.963079551,0,9.2,71.8907,90978.8777,37,13.5271,44.3218,69.4426,1,2.994555705,1,74.8316,52.5251,54.7808,9.1882,5992,1.079672438,0,2.6884,0,39.1905,14.3898,2.274006195,-0.841235118,1.713602826,5,1,5
5350300,4.033857954,0,8.6,72.3143,109496.0355,35.3,14.3861,39.3222,70.0038,1,3.034104104,1,75.5034,55.4448,60.0063,7.9529,15812,1.087189785,0,1.4362,0,37.1159,14.7584,0.08907,0.0357,0.8508,3,4,4
5350301.01,3.687394065,1,6,60.8844,174496.1139,41.1,9.9168,42.2881,54.9724,1,2.916550047,1,50.99,49.9892,49.5076,7.8689,3258,1.128297147,1,10.9545,1,30.3338,20.6706,0.242421004,-0.165826677,1.204258254,4,3,4
5350301.03,3.897522923,0,15.3,62.9529,72350,32.1,27.3953,61.6175,84.2369,1,2.82867411,1,58.6423,65.9547,62.8924,6.3387,9795,1.131542911,1,1.3217,0,27.3321,13.4074,1.853406309,-0.282441041,3.01254376,5,3,5
5350301.04,3.954751937,0,9,60.4928,90826.2853,33.3,29.4757,60.0468,83.267,1,2.874762211,1,62.8917,63.2786,60.7626,7.4354,9048,1.121925498,1,0.9766,0,30.6239,12.1455,2.041673115,-0.48326722,2.788812649,5,2,5
5350302.01,3.591911591,1,11.6,51.4788,121367.0706,47.6,4.6282,14.9174,57.8428,1,2.697482826,0,46.7019,44.9514,46.2406,5.8723,6490,1.082641754,0,8.8577,0,31.9422,15.4382,-0.006045015,-0.046412564,0.838816115,3,3,4
5350302.02,3.663618102,1,11.6,43.5451,107483.5984,42.3,6.6331,36.1896,71.3298,1,2.659020345,0,40.8225,55.6182,49.5924,7.0073,6362,1.15464664,1,4.8945,0,27.1199,13.9304,0.202272972,0.465946753,1.795372072,4,4,5
5350302.03,3.654024526,1,10.7,45.4291,97145.4621,40.4,11.7304,21.3878,74.3365,1,2.76115314,0,40.1522,55.2935,48.0229,7.7341,3768,1.195020008,1,4.0333,0,28.885,14.2141,0.065960598,0.204748928,1.735846767,3,4,5
5350303,3.790770758,0,12.9,48.3113,85194.6497,37.8,20.0866,72.6451,81.269,1,2.715739886,0,39.4064,66.4994,55.9131,5.4971,6241,1.195455044,1,1.8352,0,21.9165,16.4193,1.143852038,0.642509823,2.409398474,5,4,5
5350304.01,3.775328699,0,12.5,48.1035,76849.5902,36,10.2249,90.5683,70.2479,1,2.856809708,1,35.8855,60.8768,53.9689,6.7445,4719,1.348504879,1,2.276,0,18.5332,30.5566,0.800820393,1.035065162,2.193430217,4,5,5
5350304.02,3.76318321,0,7.9,65.0576,149580.2499,45.5,6.3192,11.7155,60.4559,1,2.817027241,1,59.4565,42.3599,47.5466,6.3018,5045,1.024379531,0,11.6675,1,37.7247,11.8707,0.139082942,-0.75894874,0.788779518,3,1,4
5350304.03,3.695277635,1,11.1,50.2141,140731.6148,41.9,5.4612,28.8016,75.9468,1,2.667627083,0,42.5357,50.4859,51.9782,6.4914,3010,1.118351529,0,10.8275,1,30.804,15.5392,-0.449685161,-0.136288587,1.085505445,2,3,4
5350304.04,3.676640849,1,10.9,51.5528,87688.4635,37.1,10.2194,87.2664,73.4021,1,2.802518881,1,46.386,61.1507,54.3851,10.1732,3880,1.225874318,1,3.1947,0,23.3415,16.2728,1.253997469,0.573592264,2.069581305,5,4,5
5350304.05,3.56823421,1,8.2,60.8333,127873.0401,52.2,4.1026,11.2802,74.635,1,2.703237819,0,47.6507,49.6862,43.8467,5.7088,2945,1.056482113,0,8.2659,0,34.8866,13.0961,0.094553069,-0.105146573,1.029226966,3,3,4
5350304.06,3.642719351,1,11.1,58.6685,105735.4128,44.5,13.0158,20.5401,76.6007,1,2.79175794,0,47.615,51.2543,50.4343,6.1504,6466,1.113448567,0,6.3342,0,27.6659,15.427,0.198712665,-0.081391331,1.526883555,4,3,5
5350305.01,3.666087549,1,8.6,68.1137,205535.1015,50.1,11.7269,6.1856,63.4244,1,2.782443453,0,51.5159,39.331,46.4845,5.2436,5017,1.02299828,0,19.8009,1,34.2756,11.7557,-0.403991505,-0.691804139,0.769720481,2,2,4
5350305.03,3.777149961,0,9,63.7154,136871.0924,41.7,11.6535,55.9783,62.5526,1,2.902719645,1,58.3956,51.2437,52.1137,8.0626,5469,1.124172002,1,7.6164,0,32.3626,19.0537,1.351759392,-0.278287408,1.47488231,5,3,5
5350305.04,4.049341668,0,7.8,65.5505,93177.4585,35.7,22.0062,48.3742,75.3991,1,3.031507198,1,77.149,55.8707,60.5114,8.1572,12028,1.092660974,0,1.5778,0,37.5142,15.3811,0.08907,0.0357,0.8508,3,4,4
5350306.01,3.710787833,0,6.1,59.6547,149670.8243,40.2,12.9463,17.503,76.9334,1,2.75390961,0,47.5798,51.4628,47.5392,5.5346,5237,1.066862066,0,7.634,0,28.6003,12.617,-0.224359814,0.545976657,1.583403261,3,4,5
5350306.02,3.848695856,0,8.5,68.7601,169772.7285,40.6,13.2989,20.1126,79.323,1,2.789379439,0,54.6404,49.5285,49.6174,4.4935,5436,1.048053512,0,6.0385,0,32.569,14.084,0.032690711,-0.60263664,1.395928813,3,2,5
5350307.03,3.765018199,0,13.5,65.6845,84290.7583,39.5,14.2909,41.5493,84.329,1,3.07316178,1,60.5415,64.7258,58.2434,9.9171,5507,1.266966157,1,4.582,0,30.6163,18.5276,1.740475725,-0.270093741,2.202789074,5,3,5
5350307.04,3.959904234,0,10.2,70.4341,105342.4423,37.6,16.6091,51.0357,74.3618,1,3.012280904,1,71.3727,55.054,59.8699,7.5864,8187,1.07946502,0,3.0867,0,33.8634,17.037,1.930717116,-0.555827438,2.025029071,5,2,5
5350307.05,4.03475182,0,11.4,68.1241,84198.3119,35.1,10.9441,45.0124,83.7816,1,3.070778138,1,76.8498,54.8475,57.9193,9.2962,3792,1.110959505,0,2.7638,0,36.351,17.0229,2.425439815,-0.829570159,2.408629794,5,1,5
5350307.06,3.89749899,0,5.8,73.4919,91178.3476,38.7,10.3065,38.4845,84.8155,1,2.907560456,1,59.9702,57.333,56.7981,7.5616,5690,1.151890946,1,1.9751,0,32.5486,18.219,1.470564836,-0.397812175,1.952608401,5,2,5
5350307.07,3.74442279,0,10.7,63.9398,128004.6076,39.4,14.9939,42.2353,74.9898,1,2.785234448,0,54.2459,57.4384,53.3528,6.2678,7369,1.086301632,0,4.8657,0,28.5267,14.019,0.562895682,-0.275145777,1.686598933,4,3,5
5350308.02,3.646016614,1,9.9,59.5728,151423.6532,45.5,6.533,22.0519,35.4055,1,2.833902349,1,49.7155,47.2949,47.8007,7.1368,4649,1.046900484,0,9.156,0,34.0406,13.1892,-0.079453482,-0.372589975,0.613944247,3,3,4
5350308.03,3.681622143,1,12.9,61.6242,196061.9105,43.6,2.9966,21.9072,48.1164,1,2.838124085,1,46.9941,50.0954,48.312,4.654,1168,1.035450845,0,10.2751,0,29.1331,15.5952,-0.436616474,-0.765700674,0.886391955,2,1,4
5350308.04,3.943941732,0,10.3,66.1565,91479.3413,38,16.9461,42.6588,69.4285,1,3.017412569,1,69.8629,53.521,54.9989,7.9544,13771,1.081956467,0,3.9788,0,35.716,15.4578,0.08907,0.0357,0.8508,3,4,4
5350309,3.661503826,1,9.9,44.0869,94211.6443,40,11.4982,86.0446,60.3215,1,2.826573726,1,44.0028,58.4744,52.0048,13.4107,6656,1.293459504,1,3.7103,0,25.461,26.9533,1.268324399,0.742850045,2.390305114,5,5,5
5350310.01,3.665007247,1,7.4,55.7601,166997.628,43.2,4.6879,13.6508,19.5207,0,2.902163451,1,49.0418,48.3367,51.5766,6.6827,3714,1.067239344,0,10.0632,0,32.1684,17.0349,-0.287502711,-0.410652575,0.292949029,3,2,3
5350310.02,3.586636389,1,7.1,43.3344,117607.4149,40.7,9.6409,51.8446,39.4808,1,2.8091036,1,45.4209,50.88,47.2738,12.0192,5585,1.197221293,1,6.7255,0,29.4061,20.1961,0.424525394,0.245373233,1.011864889,4,4,4
5350311.02,3.454702177,1,8.3,25.9124,85343.8264,41.9,5.7647,55.1693,67.4043,1,2.692659542,0,38.3833,54.922,45.9843,13.6005,6010,1.250374938,1,6.2968,0,27.1986,16.0709,0.442129297,1.477947367,1.549777267,4,5,5
5350311.03,3.434013745,1,10.2,22.5381,104466.3091,42.1,3.3419,25.9386,51.9414,1,2.698493436,0,37.2053,48.8471,43.9871,8.9575,2730,1.161756623,1,5.7263,0,24.4237,16.7523,-0.439627247,1.122517846,0.999607785,2,5,4
5350311.04,3.517534262,1,9.7,25.4559,90240.9387,40.4,12.3087,49.5955,73.1148,1,2.565708796,0,40.0639,56.4433,47.4937,10.192,7320,1.19594301,1,6.1791,0,25.2022,14.7209,0.125299553,1.29646054,1.867233683,3,5,5
5350311.05,3.700659943,1,14.1,40.3341,75755.2058,33.1,8.4598,69.2336,81.0333,1,2.509048209,0,38.8899,71.2473,52.2469,14.1479,7123,1.257989677,1,3.0628,0,19.5445,11.5822,1.146718921,0.994835547,2.143888439,5,5,5
5350311.06,3.808196581,0,13,52.1524,85168.4065,31.8,9.9676,46.3725,76.9397,1,2.678527799,0,52.961,68.7243,55.0726,11.7436,6496,1.19913258,1,3.0101,0,24.2024,13.9938,1.718554527,0.702039037,1.935515061,5,5,5
5350312.02,3.713950615,0,16.7,19.584,81346.1414,37.8,7.8753,33.2449,87.2544,1,2.498032828,0,36.547,67.413,55.1181,9.9943,3664,1.226133652,1,1.6847,0,20.3671,11.3965,-0.233479879,2.35089155,1.714614785,3,5,5
5350312.03,3.375957298,1,14.3,14.8801,86011.0796,38.4,4.7389,49.1678,74.1302,1,2.58299752,0,38.5995,54.4775,45.6817,16.5776,6668,1.268597246,1,6.3783,0,24.537,17.7919,-0.014477541,2.078777847,1.411779168,3,5,5
5350312.04,3.5452395,1,12.9,11.9661,71549.7032,36.4,8.7649,61.4887,85.7349,1,2.535920369,0,39.5212,66.2927,51.0342,14.6496,6232,1.25910973,1,3.8459,0,19.8674,14.1097,-0.020022012,3.082681151,1.898743093,3,5,5
5350312.05,3.456572432,1,21.4,8.1459,57419.9061,31.8,6.398,81.9413,95.2548,1,2.494791747,0,37.1587,68.1211,50.7855,15.7479,3983,1.303977112,1,6.6337,0,19.2811,15.7869,0.254319758,4.197645442,1.861407012,4,5,5
5350312.06,3.511185821,1,9.1,16.4669,83367.3323,38.9,8.8701,46.742,75.0264,1,2.570561214,0,37.5927,61.1214,52.4064,12.4147,3788,1.218988425,1,5.2929,0,20.1334,14.9024,-0.340152724,2.183701988,1.599019198,2,5,5
5350312.07,3.28374525,1,8,20.5182,81647.0637,51.1,2.6797,39.8557,58.3859,1,2.718423053,0,38.102,47.6685,43.3683,13.4325,3172,1.216044811,1,11.4313,1,27.3872,17.1521,0.312152921,2.048853488,0.945755047,4,5,4
5350313,3.451458959,1,8.6,21.2033,98349.4984,39.2,4.5772,37.961,66.4572,1,2.638056525,0,36.5017,49.2072,41.1285,12.1642,5730,1.210305138,1,7.7629,0,25.4677,19.3938,-0.184307496,1.144739094,1.235265049,3,5,4
5350314.01,3.744280445,0,16.1,24.6377,71373.4563,35.1,9.198,79.5612,92.3223,1,2.52914307,0,38.9357,80.3881,62.973,9.46,5262,1.2002543,1,0.2891,0,16.6684,6.7118,0.953306725,2.08688513,2.529155556,5,5,5
5350314.02,3.700686844,1,12.3,27.6094,89748.8324,39,12.1305,23.7738,81.8673,1,2.631797588,0,31.1234,58.1825,48.3412,7.1766,5548,1.188200582,1,2.2871,0,20.0717,11.3325,-0.223933358,1.07272058,2.065104861,3,5,5
5350315.01,3.40553581,1,7.9,22.9643,111405.9364,45,2.9623,17.452,52.3399,1,2.755219981,0,35.3688,42.3946,40.6873,7.651,3483,1.149905025,1,9.7515,0,25.9926,18.1587,-0.590725779,0.24704268,0.205625861,2,4,3
5350315.02,3.666769565,1,12.1,24.2457,78994.1108,37.7,6.6231,38.8385,79.2587,1,2.713530253,0,28.7928,63.4136,50.2973,6.0633,3669,1.218537477,1,1.9592,0,16.5509,9.8348,-0.208440497,1.82009034,1.626550781,3,5,5
5350315.03,3.640451299,1,10.8,24.563,96868.1132,38.9,10.2101,33.8338,74.3409,1,2.631279646,0,30.2365,55.1432,44.983,8.2877,6107,1.203363602,1,3.9213,0,19.7238,13.0162,-0.062609589,1.352794599,1.85318804,3,5,5
5350316.01,3.353199654,1,9.9,14.3863,95633.6232,46.1,4.0339,18.8951,63.3904,1,2.680276688,0,35.6497,43.1424,38.0386,8.644,4029,1.177410209,1,9.2314,0,26.7688,19.7527,-0.617213402,1.475118516,0.890420498,2,5,4
5350316.03,3.582653114,1,14.6,12.9695,70091.1891,34.2,9.5191,93.2068,85.4762,1,2.534050069,0,43.1716,74.8541,58.6531,18.7356,6121,1.29976194,1,3.2627,0,16.442,12.0112,0.607105834,3.339653537,2.227511103,4,5,5
5350316.04,3.514172206,1,17.2,16.775,52505.2757,34.6,8.5573,73.5,89.0776,1,2.526958938,0,41.1855,71.6797,51.67,19.852,4651,1.319113051,1,5.138,0,19.3727,15.0782,0.928456704,3.789715413,1.441226461,5,5,5
5350316.05,3.539288217,1,16.1,12.8962,70328.6612,34.5,11.0909,65.6446,87.9537,1,2.557346961,0,34.9927,61.804,47.5042,13.1487,4408,1.25101545,1,4.6652,0,21.4503,16.0408,0.24831996,2.610721994,2.107230231,4,5,5
5350316.06,3.611031655,1,14.9,20.4982,67536.0986,33,5.2342,60.5175,85.9723,1,2.462251929,0,37.2226,68.8636,54.2819,12.5751,3821,1.24641778,1,2.8364,0,20.2606,12.4349,0.020301916,3.502093105,1.901137084,3,5,5
5350317.02,3.504726455,1,11.4,49.1916,71723.6791,45.7,10.2452,72.431,35.8158,1,2.90719436,1,45.5996,52.0159,46.3391,13.6287,7600,1.179515918,1,7.8353,0,32.3627,21.8938,1.498514797,0.70902639,1.667169332,5,5,5
5350317.03,3.668985006,1,13.3,61.9519,138570.9075,44.6,6.947,26.896,37.451,1,2.805664968,1,51.1185,43.1734,48.2162,6.7,3829,1.07119536,0,12.9373,1,38.0621,10.7481,-0.117406283,-0.251812414,0.75938227,3,3,4
5350317.04,3.620855374,1,9.3,49.7831,84395.7337,40.1,15.0384,47.3099,45.2095,1,2.790080825,0,47.5309,54.0436,49.8266,8.8679,7421,1.172168263,1,5.9524,0,28.3963,21.6237,0.895394362,0.400788488,1.614726384,5,4,5
5350317.05,3.564083861,1,9.5,49.843,106356.7276,46,4.8972,22.4515,56.2309,1,2.747025647,0,45.9455,47.8628,44.4854,6.9678,2287,1.114746933,0,7.9508,0,33.841,18.3821,0.522816239,-0.192725488,0.96577184,4,3,4
5350318,3.772214779,0,8.2,55.7255,107096.8057,37.6,13.6705,45.7673,69.7086,1,2.879326879,1,56.5895,56.8183,53.5725,9.4662,9643,1.144799726,1,4.4686,0,29.2978,17.1708,0.08907,0.0357,0.8508,3,4,4
5350319,3.651996707,1,10.2,53.3133,98602.4885,43.4,10.472,32.0096,57.3272,1,2.80806139,1,48.5996,49.969,50.798,7.3165,4572,1.103603528,0,6.3344,0,30.595,14.8935,0.310995682,0.19041252,1.312575183,4,4,5
5350320.01,3.603444532,1,8.8,46.2987,79844.0665,44.5,16.9692,70.0134,38.9423,1,2.831835663,1,44.8804,51.3114,47.4239,10.3642,5824,1.174986081,1,7.7334,0,28.7899,21.3693,1.177551872,0.611760639,1.801549573,5,4,5
5350320.02,3.556032843,1,7.7,48.0731,109685.1594,42.8,9.7364,39.4526,64.6953,1,2.836715418,1,42.0427,54.9916,51.3973,7.9946,6087,1.209554103,1,5.2178,0,24.1561,23.8223,0.630952789,0.251795324,1.704759183,4,4,5
5350321.01,3.674938572,1,10.3,56.5311,174877.6496,46,11.1566,21.2009,70.3151,1,2.780237522,0,45.6602,48.1179,47.9114,5.33,4157,1.068726002,0,11.8512,1,31.0022,13.5503,-0.242615656,-0.077277275,1.33527767,3,3,5
5350321.02,3.737227876,0,11.8,59.1776,138997.6968,42,11.8812,37.1483,67.3292,1,2.88637665,1,51.6819,50.1418,47.6368,6.3752,4478,1.077436994,0,8.2373,0,32.2386,13.25,0.428110702,-0.188576415,1.307133185,4,3,5
5350322.01,3.915662112,0,11.1,66.1027,78056.4486,36,12.5364,43.6772,85.5728,1,3.020627814,1,74.4406,58.0798,58.9241,9.7136,5150,1.15414629,1,5.6589,0,32.8177,20.1919,2.049578575,-0.366214637,2.433834275,5,3,5
5350322.02,3.638684269,1,9.5,65.5074,157865.1903,54,13.1696,34.796,61.3144,1,2.810150099,1,49.6219,53.1646,50.7409,7.9405,3880,1.103472208,0,9.2428,0,29.9784,14.4418,0.793587916,0.092044444,1.144814633,4,4,4
5350323.01,3.574453352,1,9.7,58.6251,129388.1368,46.6,7.7919,58.4231,61.6209,1,2.759821566,0,47.4486,45.1134,43.7767,6.614,4479,1.106850209,0,13.0167,1,31.084,18.5062,0.896433186,-0.152420893,1.205049444,5,3,4
5350323.02,3.625853894,1,8.6,65.9794,156843.5821,57.3,10.7974,36.0855,60.9598,1,2.692819278,0,47.9393,41.2669,42.4024,5.3134,5876,1.025405304,0,15.0503,1,37.8153,13.5181,0.200913896,-0.416273137,0.752390058,4,2,4
5350324.01,3.612568969,1,8.8,55.0825,113948.5814,42,6.0412,28.0928,77.9228,1,2.716125706,0,45.5087,53.0673,52.2362,6.1279,3601,1.100737483,0,8.0955,0,27.8985,11.7016,-0.070028032,0.525819807,1.546693076,3,4,5
5350324.02,3.59190923,1,8.7,57.4557,117446.5312,43.8,10.0905,22.5473,79.0722,1,2.699154482,0,43.4721,54.3133,50.4798,8.6985,6747,1.126071492,1,9.6702,0,29.1548,13.8193,-0.060491254,0.61809548,1.252238502,3,4,4
5350324.03,3.579288207,1,7.4,59.7257,124953.4388,61.5,4.2857,26.41,64.4734,1,2.680542012,0,48.252,47.4497,42.6139,8.3962,4149,1.070815424,0,8.6792,0,36.9555,12.6742,0.431320479,-0.448475427,0.974912164,4,2,4
5350324.05,3.523974898,1,9.5,59.4125,101964.8623,49.7,4.9053,31.1966,80.6368,1,2.705567802,0,41.2173,46.8524,47.1878,8.952,3486,1.097784892,0,13.5564,1,31.0355,15.1655,0.206833118,0.17535113,1.200930574,4,4,4
5350324.06,3.72166011,0,11.4,58.071,113350.4872,43,6.2329,14.1196,81.9372,1,2.631483748,0,37.4281,42.1238,47.2707,6.7973,3665,1.053551921,0,8.5007,0,33.8024,11.2865,-0.302524543,-0.143522927,1.444529778,3,3,5
5350330,3.590828293,1,8.1,46.3196,144227.3284,51,2.2618,25.8737,24.2921,0,2.910237565,1,52.6003,45.4528,49.3688,6.8169,4450,1.037378896,0,15.0325,1,36.3033,18.6508,-0.101800285,-0.318416468,-0.176541003,3,3,2
5350331.01,3.564640726,1,10.1,44.8774,128139.1763,49.2,5.0847,21.0526,38.2972,1,2.76540306,0,45.0586,48.0792,47.9597,6.7171,6084,1.10860802,0,12.3395,1,31.8383,21.4157,0.006140362,-0.063691102,0.259561966,3,3,3
5350331.03,3.730451311,0,18.6,29.2444,73986.994,32.1,9.0086,74.521,88.0923,1,2.590302602,0,36.0994,71.1244,57.9564,9.3904,6416,1.206893981,1,0.8848,0,19.9144,8.22,0.360999798,2.192984751,2.695383276,4,5,5
5350331.04,3.588688886,1,7.9,41.671,117357.9902,48.1,11.488,7.8856,57.7124,1,2.723059637,0,40.514,42.8524,41.5504,5.0766,3637,1.100949592,0,11.2258,1,30.9057,20.4977,0.492164686,-0.107814122,0.814217842,4,3,4
5350332,3.518474322,1,13.9,30.0927,77860.813,40.3,5.8013,62.2305,73.5252,1,2.687351827,0,38.0023,57.1117,47.7586,12.5259,7747,1.220956297,1,7.4589,0,27.074,16.3362,0.644693557,1.899717132,1.401788706,4,5,5
5350333,3.608674174,1,10.3,36.7554,120196.8259,44.1,6.2252,18.4455,44.5283,1,2.861727997,1,47.8108,47.234,51.1341,8.5718,5300,1.112358289,0,10.5602,0,31.0258,20.22,-0.438169048,0.222847401,0.380114785,2,4,3
5350334,3.779180536,0,7.9,47.1442,182014.592,46.1,5.2048,10.8604,20.7825,0,2.901681655,1,51.1206,53.8155,56.4968,6.0139,3936,1.057369488,0,9.4401,0,28.5444,18.5668,-0.402282562,-0.509277686,-0.084183497,2,2,2
5350335,3.429841524,1,12,36.1702,94229.9196,43,7.7335,50,57.0619,1,2.828830346,1,40.747,48.0531,44.6173,13.4467,8475,1.198558253,1,11.3444,1,30.7198,20.6707,0.192729512,0.817699611,1.092673123,4,5,4
5350336,3.562495336,1,9.8,29.0669,111225.1169,43.7,2.8493,15.6695,44.8457,1,2.914665279,1,49.6491,46.8527,52.3416,7.0217,7033,1.073547033,0,10.0378,0,30.0389,21.5098,-0.246618506,0.042258772,0.493819794,3,4,4
5350337.01,3.314576543,1,13.1,21.3152,86545.3157,37.4,2.288,60.8696,41.9919,1,2.749977818,0,47.0715,52.4569,47.2223,19.7562,743,1.303667826,1,9.3294,0,31.6657,23.906,1.64346907,1.571094833,0.422325934,5,5,3
5350337.02,3.201245399,1,13.1,32.7061,93756.4211,50.4,3.1345,63.3484,22.1337,0,2.906773761,1,39.9432,51.2663,45.7553,13.5954,2259,1.241436809,1,13.9382,1,32.7989,23.2208,1.108159707,0.864664483,0.37689467,5,5,3
5350338,3.589954906,1,11.3,38.265,121575.4534,45.2,4.4504,35.1637,23.7671,0,2.931423051,1,54.2468,53.2576,51.6015,10.5164,6509,1.129068712,1,11.9385,1,31.3176,20.7839,0.416355216,-0.023340739,-0.225192716,4,3,2
5350339,3.684084397,1,7.4,50.2931,170923.548,45.6,3.3236,33.5213,16.6597,0,3.004981859,1,57.8962,52.8551,52.7812,8.4207,7221,1.061632786,0,12.8412,1,32.6994,22.0799,0.427209902,-0.589112233,-0.339387422,4,2,2
5350340,3.6454036,1,10.2,39.4933,97433.1408,38.5,6.567,52.0412,65.5378,1,2.774160313,0,44.8555,53.9014,52.395,7.4453,7028,1.134025665,1,6.2039,0,26.8842,15.3464,0.264000053,0.561942679,1.775990629,4,4,5
5350341.02,3.519649063,1,11.9,38.6907,76350.4522,43.7,11.5442,39.5738,60.6265,1,2.78225128,0,47.216,55.1008,49.8178,12.3968,4884,1.188777293,1,7.5806,0,29.4192,22.6115,0.682792689,0.880333276,1.07338974,4,5,4
5350341.03,3.639360137,1,17.8,38.9227,45067.7269,34.1,15.3627,95.7346,90.1241,1,2.72491711,0,33.5101,65.7411,54.4101,9.0488,3868,1.289191877,1,3.037,0,21.6951,11.553,0.935007993,3.332455546,2.56469405,5,5,5
5350341.04,3.539023568,1,18.1,39.4277,71291.3262,36.3,10.8479,74.3687,82.4902,1,2.677882995,0,36.5376,60.3976,49.1172,12.7205,6642,1.276698681,1,5.2581,0,23.8951,18.1276,0.593822808,1.910588023,1.72227924,4,5,5
5350342,3.646110172,1,8.9,39.8394,102381.904,37.9,12.2786,35.1747,75.1299,1,2.618717463,0,42.1632,50.2705,43.6645,9.6177,8661,1.135920978,1,7.1467,0,32.6948,17.3105,-0.228556,0.503579441,1.554379775,3,4,5
5350343,3.341027224,1,11.1,25.6942,90241.8455,41.6,3.6372,37.6615,58.1973,1,2.747495185,0,36.0025,47.7877,44.5667,12.755,4349,1.237426459,1,9.9682,0,26.3115,21.6776,0.094756282,1.254974277,0.990945058,3,5,4
5350344.01,3.449746326,1,6.5,31.197,85456.0266,41.7,4.2219,47.7922,71.0639,1,2.632685363,0,33.8721,53.7568,45.9473,12.7515,5367,1.265672325,1,7.4332,0,26.4987,18.8191,0.064397786,1.113526744,1.341108434,3,5,5
5350344.02,3.438421722,1,15,29.1271,62582.9828,49.5,7.0755,48.8108,75.3607,1,2.344999913,0,31.5829,50.763,44.0115,16.0982,3604,1.296157511,1,9.6898,0,28.6339,15.5661,1.69455917,2.469597362,1.523660394,5,5,5
5350345,3.696242871,1,8.7,29.8201,114682.6029,41.1,5.142,22.8152,67.7341,1,2.629657314,0,32.9884,49.465,44.251,6.6762,4091,1.155943916,1,3.826,0,25.7315,16.2378,-0.14546092,0.298879185,1.237620346,3,4,4
5350346.01,3.633527132,1,10.1,32.6032,72238.2324,37.4,9.8173,55.7425,77.2007,1,2.583052639,0,37.3186,57.2851,48.7349,12.7369,4987,1.246580991,1,5.7989,0,22.3678,17.6008,0.303138816,1.89151789,1.512991018,4,5,5
5350346.02,3.649234459,1,8.5,35.6263,79323.0041,36.9,8.5277,73.1742,82.6776,1,2.558316467,0,39.5915,64.6946,51.5249,13.2979,5617,1.235757151,1,5.3368,0,21.6276,15.1968,0.693339877,0.991080784,2.364343631,4,5,5
5350347,3.761859146,0,10.2,45.8694,119559.5739,38.6,5.793,9.2879,68.6731,1,2.774498399,0,55.5323,51.9464,53.242,6.0172,3007,1.069973938,0,3.2537,0,33.39,18.4419,-0.015258529,-0.187016662,1.335588797,3,3,5
5350348,3.609741898,1,7.7,37.519,116034.3672,42.5,5.6251,19.4391,46.2548,1,2.890835854,1,49.189,44.7451,47.2592,8.1059,5941,1.088846863,0,7.3654,0,32.136,20.3907,-0.051205148,-0.06451743,0.566000651,3,3,4
5350349,3.477502209,1,10.9,29.6776,76943.3349,39.1,6.9634,70.0127,66.8184,1,2.620982372,0,44.3558,58.1186,44.7568,18.0773,5931,1.270511862,1,8.2276,0,26.9538,20.0037,0.752645393,1.367949142,1.604782242,4,5,5
5350350,3.394331901,1,10.2,31.5367,101127.7735,44.3,3.8106,33.6795,53.5067,1,2.783265385,0,40.0867,47.1697,46.3503,11.5907,5575,1.185792073,1,10.146,0,27.8142,19.7728,0.076573961,0.535693731,0.730262278,3,4,4
5350351.01,3.536501151,1,12.1,31.6298,82730.9719,39.7,5.1918,51.734,72.5118,1,2.577547629,0,34.6118,55.7923,47.4823,10.0255,5697,1.204890668,1,5.9668,0,23.9521,14.543,0.33807463,1.029985595,1.430560589,4,5,5
5350351.02,3.393231241,1,13.8,33.701,81032.2792,41.9,6.7797,55.4152,70.7497,1,2.712817642,0,39.005,58.4716,43.3734,19.8713,2841,1.320102322,1,8.465,0,30.3517,22.1416,0.63815204,1.033871212,1.63772777,4,5,5
5350352,3.650415251,1,11.3,31.538,90710.4139,42.8,8.6185,35.4095,75.0259,1,2.554236199,0,29.5753,57.4478,50.4046,9.0142,5782,1.225173489,1,4.6371,0,22.9895,15.4071,0.194233684,0.597430805,1.392350751,4,4,5
5350353.02,3.642974612,1,8.4,28.3265,100087.3972,38.9,4.2588,38.8592,71.452,1,2.618267794,0,33.5147,54.1908,49.6238,7.3935,5482,1.174470667,1,4.7592,0,24.4837,14.3789,-0.477483889,1.169738275,1.411618647,2,5,5
5350353.03,3.816816733,0,10.6,34.0484,95098.0644,41,7.8187,26.0908,86.401,1,2.484167534,0,32.1936,60.1529,56.4343,3.2777,3287,1.168479078,1,1.4689,0,24.1323,11.3389,0.126947591,0.220237908,1.872556462,3,4,5
5350353.04,3.541622765,1,11.8,33.107,71377.8342,38.9,5.384,51.3863,80.5019,1,2.604384854,0,32.8665,55.8297,46.6425,10.7671,4662,1.247768137,1,5.0728,0,25.0156,15.4734,0.204823334,1.814318796,1.594283503,4,5,5
5350354,3.677052052,1,7.3,34.3259,113219.1444,41.7,5.341,23.7054,70.0036,1,2.651120451,0,34.1621,52.0095,49.0309,8.4863,5604,1.182516484,1,4.1741,0,24.0247,14.6132,-0.211391226,0.440428103,1.314246135,3,4,5
